"label","mode","n_input","n_output","t_total_callr","t_child_core","t_child_startup","t_transport_overhead","child_peak_wset_mb","child_peak_wset_poll_mb","parent_peak_wset_mb","parent_wset_before_mb","parent_wset_after_mb","result_size_mb","duckdb","started","n_na_lat","sum_lat","sum_lon","sum_desvio","n_tipos","hash_end"
"p04_43M","core",43882020,43882020,1062.93,815.25,2.5,245.17,82587.734375,77373.140625,9311.3984375,4317.8828125,9311.3984375,6941.7989730835,"1.5.5","2026-09-19 12:15:42",0,-649710680.318785,-1970455237.42254,155141349708,25,2514010173
